reportdate,pruid,prename,prfname,series_type,primary_series,first_additional_vaccine,second_additional_vaccine,primary_series_completed
"May 22, 2022",1,Canada,Canada,2,All other series,All other series,Have not received a 2nd additional dose,26040
"May 22, 2022",1,Canada,Canada,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,46095
"May 22, 2022",1,Canada,Canada,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,48225
"May 22, 2022",1,Canada,Canada,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,5969
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Moderna Spikevax,1869
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,3057
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,All other series,2
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,65094
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Moderna Spikevax,2175
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Pfizer-BioNTech Comirnaty,405
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,All other series,1
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Have not received a 2nd additional dose,73794
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Pfizer-BioNTech Comirnaty,All other series,Have not received a 2nd additional dose,13
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,90735
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Moderna Spikevax,209
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,215
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,13875
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Moderna Spikevax,Moderna Spikevax,1175
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Moderna Spikevax,Pfizer-BioNTech Comirnaty,130
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Moderna Spikevax,All other series,1
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Moderna Spikevax,Have not received a 2nd additional dose,57522
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,All other series,Have not received a 2nd additional dose,5
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,22261
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Moderna Spikevax,22
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,19
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,3846
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Moderna Spikevax,Moderna Spikevax,Moderna Spikevax,1528
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,Moderna Spikevax,Pfizer-BioNTech Comirnaty,129
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,Moderna Spikevax,All other series,3
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Moderna Spikevax,Moderna Spikevax,Have not received a 2nd additional dose,40975
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,Moderna Spikevax,All other series,Have not received a 2nd additional dose,4
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,42763
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Moderna Spikevax,60
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,80
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,6889
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Moderna Spikevax,122
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Pfizer-BioNTech Comirnaty,8
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Have not received a 2nd additional dose,17503
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Have not received a 2nd additional dose,3
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,2306
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,1
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,177
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Moderna Spikevax,2
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Pfizer-BioNTech Comirnaty,2
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Have not received a 2nd additional dose,330
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,277
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Pfizer-BioNTech Comirnaty,Moderna Spikevax,135
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,190
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,2154
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,All other series,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,3
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Moderna Spikevax,Moderna Spikevax,317
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Moderna Spikevax,Pfizer-BioNTech Comirnaty,62
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Moderna Spikevax,Have not received a 2nd additional dose,2065
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,All other series,Moderna Spikevax,Have not received a 2nd additional dose,2
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,All other series,Have not received a 2nd additional dose,2
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,130
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,84
"May 22, 2022",10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,3,All other series,Have not received an additional dose,Have not received a 2nd additional dose,2134
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,4960
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,37803
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,37993
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,Moderna Spikevax,Moderna Spikevax,Moderna Spikevax,802
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,Moderna Spikevax,Moderna Spikevax,Have not received a 2nd additional dose,11041
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,14297
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,AstraZeneca Vaxzevria/COVISHIELD,Have not received an additional dose,Have not received a 2nd additional dose,118
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,2,All other series,All other series,All other series,1764
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,2,All other series,All other series,Have not received a 2nd additional dose,25848
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,1,All other series,Have not received an additional dose,Have not received a 2nd additional dose,135
"May 22, 2022",11,Prince Edward Island,Île-du-Prince-Édouard,2,All other series,Have not received an additional dose,Have not received a 2nd additional dose,2704
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Moderna Spikevax,2003
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,32059
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,All other series,4
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,All other series,21
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,177711
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Moderna Spikevax,1119
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Pfizer-BioNTech Comirnaty,2272
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,All other series,4
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,Pfizer-BioNTech Comirnaty,Moderna Spikevax,All other series,4
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,Moderna Spikevax,Have not received a 2nd additional dose,47086
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,Pfizer-BioNTech Comirnaty,All other series,Have not received a 2nd additional dose,71
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Pfizer-BioNTech Comirnaty,All other series,Have not received a 2nd additional dose,20
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Pfizer-BioNTech Comirnaty,All other series,Have not received a 2nd additional dose,1
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Pfizer-BioNTech Comirnaty,Have not received an additional dose,Have not received a 2nd additional dose,199159
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Moderna Spikevax,967
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,5072
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,mRNA mixed series,Pfizer-BioNTech Comirnaty,All other series,6
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,All other series,3
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,50310
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Moderna Spikevax,Moderna Spikevax,1078
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Moderna Spikevax,Pfizer-BioNTech Comirnaty,1633
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Moderna Spikevax,All other series,2
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,mRNA mixed series,Moderna Spikevax,All other series,5
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Moderna Spikevax,Have not received a 2nd additional dose,61771
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,All other series,Have not received a 2nd additional dose,5
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,mRNA mixed series,All other series,Have not received a 2nd additional dose,47
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,47421
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Moderna Spikevax,843
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,1700
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,Moderna Spikevax,Pfizer-BioNTech Comirnaty,All other series,22
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Moderna Spikevax,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,15747
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Moderna Spikevax,Moderna Spikevax,Moderna Spikevax,6406
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Moderna Spikevax,Moderna Spikevax,Pfizer-BioNTech Comirnaty,1316
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,Moderna Spikevax,Moderna Spikevax,All other series,5
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Moderna Spikevax,Moderna Spikevax,All other series,1
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Moderna Spikevax,Moderna Spikevax,Have not received a 2nd additional dose,63679
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,Moderna Spikevax,All other series,Have not received a 2nd additional dose,4
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,Moderna Spikevax,All other series,Have not received a 2nd additional dose,40
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,Moderna Spikevax,Have not received an additional dose,Have not received a 2nd additional dose,43959
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Moderna Spikevax,24
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,217
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,All other series,1
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,24865
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Moderna Spikevax,75
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Pfizer-BioNTech Comirnaty,40
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Moderna Spikevax,Have not received a 2nd additional dose,28233
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Have not received a 2nd additional dose,4
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,All other series,Have not received a 2nd additional dose,4
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD-mRNA mixed series,Have not received an additional dose,Have not received a 2nd additional dose,5194
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Moderna Spikevax,1
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Pfizer-BioNTech Comirnaty,8
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,Pfizer-BioNTech Comirnaty,Have not received a 2nd additional dose,723
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Moderna Spikevax,2
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,2,AstraZeneca Vaxzevria/COVISHIELD,Moderna Spikevax,Have not received a 2nd additional dose,398
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,AstraZeneca Vaxzevria/COVISHIELD,All other series,All other series,1
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,3,AstraZeneca Vaxzevria/COVISHIELD,All other series,Have not received a 2nd additional dose,3
"May 22, 2022",12,Nova Scotia,Nouvelle-Écosse,1,AstraZeneca Vaxzevria/COVISHIELD,All other series,Have not received a 2nd additional dose,1
